City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description,Country,Date
522,Mora,11.0461,14.1401,68.38,21,99,7.25,overcast clouds,CM,2022-01-30 18:50:33
523,Cap Malheureux,-19.9842,57.6142,81.09,75,98,3.0,overcast clouds,MU,2022-01-30 18:50:34
524,Wembley,-31.9333,115.8,70.09,70,0,12.66,clear sky,AU,2022-01-30 18:50:34
525,Sergeyevka,53.88,67.4158,7.74,95,100,9.73,light snow,KZ,2022-01-30 18:50:34
526,Fenoarivo,-18.933,47.4354,69.87,78,20,11.5,few clouds,MG,2022-01-30 18:50:35
527,Kuala Terengganu,5.3302,103.1408,75.15,94,20,2.3,few clouds,MY,2022-01-30 18:50:35
528,Ponta Delgada,37.7333,-25.6667,59.5,82,40,14.97,scattered clouds,PT,2022-01-30 18:50:35
529,Ormara,25.2088,64.6357,72.68,79,0,17.11,clear sky,PK,2022-01-30 18:50:36
530,Biak,-0.9131,122.8766,76.24,80,99,5.26,overcast clouds,ID,2022-01-30 18:50:36
531,Hvolsvollur,63.7533,-20.2243,24.82,61,100,22.26,light snow,IS,2022-01-30 18:50:36
532,Bolshaya Sosnova,57.6713,54.6029,2.55,100,98,3.53,snow,RU,2022-01-30 18:50:37
533,Palmer,42.1584,-72.3287,23.77,36,4,5.99,clear sky,US,2022-01-30 18:50:37
534,Katobu,-4.9408,122.5276,77.13,87,100,3.44,moderate rain,ID,2022-01-30 18:50:37
535,Newcastle,-32.9272,151.7765,71.71,95,100,1.99,overcast clouds,AU,2022-01-30 18:50:38
536,Pinheiro Machado,-31.5783,-53.3811,85.68,30,9,9.15,clear sky,BR,2022-01-30 18:50:38
537,Agirish,61.9247,63.0231,-4.74,100,99,1.43,overcast clouds,RU,2022-01-30 18:50:38
538,Ishinomaki,38.4167,141.3,28.65,67,9,18.16,clear sky,JP,2022-01-30 18:50:39
539,Sungaipenuh,-2.0833,101.3833,64.9,98,100,1.61,moderate rain,ID,2022-01-30 18:50:39
540,Lima,-12.0432,-77.0282,74.89,76,40,1.99,scattered clouds,PE,2022-01-30 18:50:39
541,Fez,34.0372,-4.9998,66.31,33,6,6.91,clear sky,MA,2022-01-30 18:50:40
542,Bumba,2.1833,22.4667,77.52,33,99,2.15,overcast clouds,CD,2022-01-30 18:50:40
543,Doka,13.5167,35.7667,77.9,30,8,12.08,clear sky,SD,2022-01-30 18:50:40
544,Michalovce,48.7543,21.9195,41.52,69,96,15.84,light rain,SK,2022-01-30 18:50:40
545,Port Keats,-14.25,129.55,81.19,79,5,20.47,clear sky,AU,2022-01-30 18:50:41
546,Itapora,-22.0799,-54.7874,86.38,56,49,5.3,scattered clouds,BR,2022-01-30 18:50:41
547,Munster,51.9624,7.6257,40.48,78,20,4.61,few clouds,DE,2022-01-30 18:50:41
548,Mahibadhoo,3.7833,72.9667,82.27,74,100,12.55,overcast clouds,MV,2022-01-30 18:50:42
549,Maseru,-29.3167,27.4833,70.86,53,100,7.29,overcast clouds,LS,2022-01-30 18:47:54
550,Agadez,19.75,10.25,61.21,14,0,10.49,clear sky,NE,2022-01-30 18:50:42
551,Inhambane,-23.865,35.3833,77.0,78,20,5.01,few clouds,MZ,2022-01-30 18:50:42
552,Basco,20.4487,121.9702,70.84,77,98,33.13,overcast clouds,PH,2022-01-30 18:50:43
553,Amarastii De Jos,43.95,24.1667,44.28,66,14,21.7,few clouds,RO,2022-01-30 18:50:43
554,Souillac,-20.5167,57.5167,80.98,83,75,8.05,light rain,MU,2022-01-30 18:51:43
555,Chimbote,-9.0853,-78.5783,75.31,72,99,11.86,overcast clouds,PE,2022-01-30 18:47:12
556,Vilhena,-12.7406,-60.1458,73.62,94,75,12.66,broken clouds,BR,2022-01-30 18:51:44
557,Okahandja,-21.9833,16.9167,77.83,81,100,11.43,moderate rain,NA,2022-01-30 18:51:44
558,San Antero,9.3741,-75.7589,85.62,65,54,12.59,broken clouds,CO,2022-01-30 18:51:44
559,Kudahuvadhoo,2.6708,72.8944,81.93,74,96,11.9,overcast clouds,MV,2022-01-30 18:51:45
560,Otradnoye,59.7775,30.8181,30.87,96,100,7.31,snow,RU,2022-01-30 18:51:45
561,Le Port,-20.9373,55.2919,80.6,78,45,1.36,scattered clouds,RE,2022-01-30 18:51:45
562,Ginir,7.1333,40.7,60.12,18,68,5.99,broken clouds,ET,2022-01-30 18:51:46
563,Delitzsch,51.5333,12.35,42.35,60,75,17.27,broken clouds,DE,2022-01-30 18:51:46
564,Namuac,18.6109,121.1657,72.48,85,95,16.58,overcast clouds,PH,2022-01-30 18:51:46
565,Ardakan,32.31,54.0175,43.18,27,6,2.08,clear sky,IR,2022-01-30 18:51:47
566,Sioux Lookout,50.1001,-91.917,3.58,85,100,4.61,overcast clouds,CA,2022-01-30 18:51:47
567,Sao Jose Da Coroa Grande,-8.8978,-35.1478,82.56,71,100,8.88,overcast clouds,BR,2022-01-30 18:51:47
568,Ndioum,16.5129,-14.6471,93.09,10,100,4.76,overcast clouds,SN,2022-01-30 18:49:42
569,Port Hardy,50.6996,-127.4199,41.18,93,100,6.91,light rain,CA,2022-01-30 18:51:48
570,Shu,43.5983,73.7614,30.76,81,8,2.98,clear sky,KZ,2022-01-30 18:51:48
571,Shelopugino,51.6514,117.5599,-22.56,100,21,2.26,few clouds,RU,2022-01-30 18:51:48
572,Port-Gentil,-0.7193,8.7815,82.36,83,40,8.05,scattered clouds,GA,2022-01-30 18:51:49
573,Kapiri Mposhi,-13.9652,28.6809,62.92,98,100,3.0,overcast clouds,ZM,2022-01-30 18:51:49
574,Ahuimanu,21.4447,-157.8378,78.37,68,40,3.0,scattered clouds,US,2022-01-30 18:51:49
575,Korba,22.35,82.6833,58.77,31,20,4.41,few clouds,IN,2022-01-30 18:51:50
576,Maputo,-25.9653,32.5892,75.22,90,40,1.01,scattered clouds,MZ,2022-01-30 18:48:40
577,Turukhansk,65.8167,87.9833,0.12,95,97,8.55,overcast clouds,RU,2022-01-30 18:51:50
578,Bandarbeyla,9.4942,50.8122,75.94,73,98,15.55,overcast clouds,SO,2022-01-30 18:51:50
579,General Roca,-39.0333,-67.5833,81.0,17,4,27.6,clear sky,AR,2022-01-30 18:51:51
580,Astoria,46.1879,-123.8313,51.85,90,100,5.99,overcast clouds,US,2022-01-30 18:51:51
581,Caravelas,-17.7125,-39.2481,84.96,67,37,13.06,scattered clouds,BR,2022-01-30 18:51:51
582,Nanortalik,60.1432,-45.2371,18.72,68,100,13.09,light snow,GL,2022-01-30 18:51:52
583,Half Moon Bay,37.4636,-122.4286,61.9,79,75,1.99,haze,US,2022-01-30 18:51:52
584,Vineland,39.4862,-75.0257,28.06,46,0,13.8,clear sky,US,2022-01-30 18:51:52
585,Stokmarknes,68.5646,14.9108,26.58,86,75,4.61,light snow,NO,2022-01-30 18:51:53
586,Natal,-5.795,-35.2094,88.02,66,40,6.91,scattered clouds,BR,2022-01-30 18:51:53
587,Oussouye,12.485,-16.5469,93.38,60,89,10.33,overcast clouds,SN,2022-01-30 18:51:53
588,Bani,18.2833,-70.3333,87.24,54,7,10.85,clear sky,DO,2022-01-30 18:49:12
589,Aitape,-3.1374,142.3475,76.75,89,100,11.07,overcast clouds,PG,2022-01-30 18:51:54
590,Guane,22.2025,-84.0875,71.28,39,2,8.88,clear sky,CU,2022-01-30 18:51:54
591,Xining,36.6167,101.7667,8.98,71,3,1.72,clear sky,CN,2022-01-30 18:51:55
592,Katrineholm,58.9959,16.2072,36.03,62,10,12.84,clear sky,SE,2022-01-30 18:51:55
593,Cuiluan,47.72,128.648,-10.23,100,82,2.42,broken clouds,CN,2022-01-30 18:51:55
594,Kiunga,-6.1219,141.2906,72.18,98,100,0.72,overcast clouds,PG,2022-01-30 18:51:55
595,Jacareacanga,-6.2222,-57.7528,79.65,76,96,4.59,overcast clouds,BR,2022-01-30 18:51:56
596,Stromness,58.965,-3.296,41.25,92,100,26.91,heavy intensity rain,GB,2022-01-30 18:51:35
597,Praia Da Vitoria,38.7333,-27.0667,59.76,82,40,21.88,scattered clouds,PT,2022-01-30 18:51:56
598,Livingston,55.9029,-3.5226,43.81,88,75,23.02,light rain,GB,2022-01-30 18:51:56
599,Lockhart,28.6194,-81.4426,58.17,27,0,3.0,clear sky,US,2022-01-30 18:51:57
600,Kholodnyy,62.7167,147.95,-12.89,100,100,4.47,overcast clouds,RU,2022-01-30 18:51:57
601,Kaseda,31.4167,130.3167,39.85,60,32,18.45,scattered clouds,JP,2022-01-30 18:52:57
602,Bombay,19.0144,72.8479,75.18,50,0,0.0,smoke,IN,2022-01-30 18:48:15
603,Lukovetskiy,64.2956,41.9211,15.78,95,100,5.01,overcast clouds,RU,2022-01-30 18:52:58
604,Sinop,41.7711,34.8709,28.38,83,100,11.56,overcast clouds,TR,2022-01-30 18:49:51
605,Miraflores,19.2167,-98.8083,67.03,26,1,5.73,clear sky,MX,2022-01-30 18:52:58
606,Acaponeta,22.4964,-105.3594,88.27,24,76,5.19,broken clouds,MX,2022-01-30 18:52:58
607,Farah,32.5,62.5,46.81,48,0,2.55,clear sky,AF,2022-01-30 18:52:59
608,Takoradi,4.8845,-1.7554,80.38,79,100,7.76,overcast clouds,GH,2022-01-30 18:52:59
609,Tabas,33.5959,56.9244,46.27,29,0,1.32,clear sky,IR,2022-01-30 18:52:59
610,Tuy Hoa,13.0833,109.3,73.53,89,47,5.1,scattered clouds,VN,2022-01-30 18:53:00
611,Charlestown,-32.95,151.6667,71.73,94,46,1.99,scattered clouds,AU,2022-01-30 18:49:11
612,Khasan,42.4308,130.6434,19.18,51,0,17.02,clear sky,RU,2022-01-30 18:53:00
613,Gobindpur,22.6333,86.0667,60.39,40,96,1.45,overcast clouds,IN,2022-01-30 18:53:00
614,Visby,57.6409,18.296,33.76,74,75,34.52,broken clouds,SE,2022-01-30 18:53:01
615,Grafton,42.207,-71.6856,23.2,44,0,1.99,clear sky,US,2022-01-30 18:53:01
616,Khalkhal,37.6189,48.5258,14.63,87,76,4.18,broken clouds,IR,2022-01-30 18:53:01
617,Kurayoshi,35.4333,133.8167,35.42,97,99,7.16,overcast clouds,JP,2022-01-30 18:53:01
618,Moron,-34.6534,-58.6198,88.02,49,0,5.99,clear sky,AR,2022-01-30 18:53:02
619,Linxia,35.6003,103.2064,7.54,86,39,3.89,scattered clouds,CN,2022-01-30 18:53:02
620,Nakamura,32.9833,132.9333,34.34,85,6,4.61,clear sky,JP,2022-01-30 18:53:02
621,Petropavlovsk-Kamchatskiy,53.0452,158.6483,14.59,79,75,6.71,broken clouds,RU,2022-01-30 18:53:03
622,Prachuap Khiri Khan,12.2167,99.75,66.65,88,1,4.18,clear sky,TH,2022-01-30 18:53:03
623,Suntar,62.1444,117.6319,-18.85,99,35,3.78,scattered clouds,RU,2022-01-30 18:53:03
624,Hasaki,35.7333,140.8333,30.6,50,100,14.29,overcast clouds,JP,2022-01-30 18:53:04
625,Morgan City,29.6994,-91.2068,66.2,51,0,13.8,clear sky,US,2022-01-30 18:53:04
626,Cayenne,4.9333,-52.3333,82.44,85,100,5.01,light rain,GF,2022-01-30 18:53:04
627,Hailar,49.2,119.7,-23.71,100,62,3.96,broken clouds,CN,2022-01-30 18:53:05
628,Chirongui,-12.9319,45.1483,82.33,69,8,6.2,clear sky,YT,2022-01-30 18:53:05
629,Nsunga,-1.1439,31.3947,65.97,76,100,3.11,light rain,TZ,2022-01-30 18:53:05
630,Sinjar,36.3209,41.8754,41.23,64,78,2.48,broken clouds,IQ,2022-01-30 18:53:05
631,Waitati,-45.75,170.5667,61.81,88,0,3.29,clear sky,NZ,2022-01-30 18:50:09
632,Bay Roberts,47.5999,-53.2648,47.95,89,100,5.01,overcast clouds,CA,2022-01-30 18:53:06
633,Namatanai,-3.6667,152.4333,78.71,81,100,3.22,overcast clouds,PG,2022-01-30 18:53:06
634,Zemio,5.0314,25.1361,74.64,26,100,2.21,overcast clouds,CF,2022-01-30 18:53:07
635,Oyek,52.5861,104.4556,-12.62,100,85,3.58,overcast clouds,RU,2022-01-30 18:53:07
636,Wamba,8.9333,8.6,76.37,12,100,6.13,overcast clouds,NG,2022-01-30 18:53:07
637,Zirandaro,18.45,-100.9833,95.5,28,0,1.54,clear sky,MX,2022-01-30 18:53:08
638,Merauke,-8.4667,140.3333,77.36,85,100,4.92,overcast clouds,ID,2022-01-30 18:53:08
639,Serik,36.9169,31.0989,48.74,92,100,4.56,light rain,TR,2022-01-30 18:53:08
640,Kieta,-6.2167,155.6333,79.11,85,100,5.95,overcast clouds,PG,2022-01-30 18:53:08
641,Sosva,59.1766,61.8558,1.99,98,100,1.52,overcast clouds,RU,2022-01-30 18:53:09
642,San Francisco Del Mar,16.2333,-94.65,80.06,52,1,24.56,clear sky,MX,2022-01-30 18:53:09
643,Bubaque,11.2833,-15.8333,78.1,65,13,15.17,few clouds,GW,2022-01-30 18:53:09
644,Oistins,13.0667,-59.5333,84.29,65,40,18.41,scattered clouds,BB,2022-01-30 18:51:14
645,Pahrump,36.2083,-115.9839,60.06,17,0,1.01,clear sky,US,2022-01-30 18:53:10
646,Zhangjiakou,40.81,114.8794,14.34,55,68,8.23,light snow,CN,2022-01-30 18:53:10
647,Umm Kaddadah,13.6017,26.6876,62.02,14,2,12.62,clear sky,SD,2022-01-30 18:53:11
648,Pringsewu,-5.3582,104.9744,74.82,95,100,1.79,overcast clouds,ID,2022-01-30 18:54:11
649,Batsfjord,70.6345,29.7185,28.18,93,75,17.27,broken clouds,NO,2022-01-30 18:54:11
650,Huilong,31.8111,121.655,39.04,69,0,5.21,clear sky,CN,2022-01-30 18:54:11
651,Carmarthen,51.8555,-4.3054,48.15,90,100,19.39,overcast clouds,GB,2022-01-30 18:54:12
652,Banjar,-8.19,114.9675,82.26,91,100,3.94,overcast clouds,ID,2022-01-30 18:54:12
653,Bonavista,48.6499,-53.1147,39.2,75,100,36.37,overcast clouds,CA,2022-01-30 18:54:12
654,Pooler,32.1155,-81.2471,56.23,27,0,11.5,clear sky,US,2022-01-30 18:54:13
655,Kuytun,54.3419,101.5036,-6.38,99,100,2.66,overcast clouds,RU,2022-01-30 18:54:13
656,Udachnyy,66.4167,112.4,-29.52,100,64,2.48,broken clouds,RU,2022-01-30 18:54:13
657,Sarahan,31.5167,77.8,35.31,55,83,6.04,broken clouds,IN,2022-01-30 18:54:14
658,Erzin,36.9559,36.2,45.12,80,63,6.71,light rain,TR,2022-01-30 18:54:14
659,Rehli,23.6333,79.0833,59.59,35,0,5.17,clear sky,IN,2022-01-30 18:54:14
660,Suez,29.9737,32.5263,55.76,47,6,1.92,clear sky,EG,2022-01-30 18:51:06
661,Vilyuysk,63.7553,121.6247,-24.07,100,84,4.45,broken clouds,RU,2022-01-30 18:54:14
662,Shelburne,44.0787,-80.2041,21.56,68,97,8.72,overcast clouds,CA,2022-01-30 18:54:15
663,Inta,66.0317,60.1659,-0.56,93,100,4.05,overcast clouds,RU,2022-01-30 18:54:15
664,Buchanan,5.8808,-10.0467,84.16,81,95,8.75,overcast clouds,LR,2022-01-30 18:54:15
665,Tilichiki,60.4667,166.1,23.85,79,100,15.75,overcast clouds,RU,2022-01-30 18:54:16
666,Suhbaatar,50.2314,106.2078,-20.78,100,89,1.45,overcast clouds,MN,2022-01-30 18:54:16
667,Rio Grande,-32.035,-52.0986,82.51,56,0,17.34,clear sky,BR,2022-01-30 18:54:16
668,Yumen,40.2833,97.2,15.55,43,100,7.2,overcast clouds,CN,2022-01-30 18:54:17
669,Tessalit,20.1986,1.0114,74.68,14,4,11.59,clear sky,ML,2022-01-30 18:54:17
670,Lodja,-3.4833,23.4333,77.97,56,100,0.49,overcast clouds,CD,2022-01-30 18:54:17
671,Baykit,61.67,96.37,-7.33,99,100,0.58,overcast clouds,RU,2022-01-30 18:54:18
672,Hami,42.8,93.45,23.97,40,100,0.96,overcast clouds,CN,2022-01-30 18:54:18
673,Leh,34.1667,77.5833,9.75,89,100,1.7,overcast clouds,IN,2022-01-30 18:54:18
674,May Pen,17.9645,-77.2451,81.61,59,85,3.69,overcast clouds,JM,2022-01-30 18:49:42
675,Sibolga,1.7427,98.7792,76.32,90,100,2.75,overcast clouds,ID,2022-01-30 18:54:19
676,San Luis,-33.295,-66.3356,93.0,20,1,6.02,clear sky,AR,2022-01-30 18:53:30
677,Gigmoto,13.7796,124.39,76.71,89,21,7.81,few clouds,PH,2022-01-30 18:54:19
678,Thyboron,56.6985,8.2124,39.18,69,100,18.79,overcast clouds,DK,2022-01-30 18:54:19
679,Rio Gallegos,-51.6226,-69.2181,57.25,33,40,33.38,scattered clouds,AR,2022-01-30 18:54:19
680,Figeac,44.75,1.9167,41.38,94,13,3.89,few clouds,FR,2022-01-30 18:54:20
681,Kaspiyskiy,45.3929,47.3707,36.27,77,78,4.74,broken clouds,RU,2022-01-30 18:54:20
682,Ulladulla,-35.35,150.4667,70.77,92,74,2.46,broken clouds,AU,2022-01-30 18:54:20
683,Maldonado,-34.6667,-54.9167,85.23,42,0,10.4,clear sky,UY,2022-01-30 18:54:21
684,Minuwangoda,7.1663,79.9533,78.73,100,0,6.91,clear sky,LK,2022-01-30 18:54:21
685,Ust-Maya,60.4167,134.5333,-32.75,100,98,1.21,overcast clouds,RU,2022-01-30 18:54:21
686,San Jose,37.3394,-121.895,62.53,53,20,0.0,few clouds,US,2022-01-30 18:51:39
687,San Vicente,-26.6167,-54.1333,83.7,40,48,4.56,scattered clouds,AR,2022-01-30 18:54:22
688,La Cruz,23.9167,-106.9,77.13,41,10,6.17,clear sky,MX,2022-01-30 18:54:22
689,Nelson Bay,-32.7167,152.15,72.0,95,62,3.11,broken clouds,AU,2022-01-30 18:54:22
690,Hurghada,27.2574,33.8129,60.84,39,0,8.05,clear sky,EG,2022-01-30 18:51:49
691,Rolla,37.9514,-91.7713,46.15,44,0,7.0,clear sky,US,2022-01-30 18:54:23
692,Aracruz,-19.8203,-40.2733,83.41,48,100,5.35,heavy intensity rain,BR,2022-01-30 18:54:23
693,Soyo,-6.1349,12.3689,79.72,85,100,7.96,overcast clouds,AO,2022-01-30 18:54:23
694,Gbarnga,6.9956,-9.4722,81.39,24,98,2.77,overcast clouds,LR,2022-01-30 18:54:24
695,Kapit,2.0167,112.9333,72.59,100,100,0.6,overcast clouds,MY,2022-01-30 18:54:24
696,Payakumbuh,-0.2202,100.6308,69.64,97,99,1.1,light rain,ID,2022-01-30 18:54:24
697,Capreol,46.706,-80.9225,17.91,64,20,1.99,few clouds,CA,2022-01-30 18:55:25
698,San Cristobal,7.7669,-72.225,69.98,50,99,6.15,overcast clouds,VE,2022-01-30 18:53:19
699,Inuvik,68.3499,-133.7218,5.04,77,100,4.61,light snow,CA,2022-01-30 18:55:25
700,Roald,62.5833,6.1333,34.09,93,75,5.75,broken clouds,NO,2022-01-30 18:55:25
701,Solnechnyy,50.7214,136.6319,-10.3,98,94,2.77,overcast clouds,RU,2022-01-30 18:55:26
702,Plouzane,48.3833,-4.6167,50.09,100,100,5.75,mist,FR,2022-01-30 18:55:26
703,Santa Cruz,-17.8,-63.1667,96.26,34,40,8.05,scattered clouds,BO,2022-01-30 18:55:26
704,Najran,17.4924,44.1277,65.05,26,28,3.24,scattered clouds,SA,2022-01-30 18:55:27
705,Nioro,13.35,-15.75,92.75,11,39,6.44,scattered clouds,GM,2022-01-30 18:55:27
706,Ust-Uda,54.1742,103.0304,-9.33,99,100,1.57,overcast clouds,RU,2022-01-30 18:55:27
707,Kikwit,-5.041,18.8162,76.75,68,100,1.36,overcast clouds,CD,2022-01-30 18:55:28
708,Gananoque,44.3334,-76.1661,17.35,56,89,5.91,overcast clouds,CA,2022-01-30 18:55:28
709,Melioratorov,57.2107,65.6077,1.78,85,20,6.71,few clouds,RU,2022-01-30 18:55:28
710,Lodingen,68.414,15.9951,26.55,92,100,4.68,snow,NO,2022-01-30 18:55:29
711,Mercedes,-34.6515,-59.4307,88.86,25,0,7.65,clear sky,AR,2022-01-30 18:55:29
712,Kirakira,-10.4544,161.9205,80.53,83,100,3.65,moderate rain,SB,2022-01-30 18:55:29
713,Haldibari,26.3333,88.7667,58.21,47,0,3.42,clear sky,IN,2022-01-30 18:55:30
714,Comodoro Rivadavia,-45.8667,-67.5,64.26,17,40,17.27,scattered clouds,AR,2022-01-30 18:55:30
715,Xuddur,4.1213,43.8894,77.09,22,100,10.96,overcast clouds,SO,2022-01-30 18:55:30
716,Jizan,17.3333,42.6667,79.74,72,57,3.83,broken clouds,SA,2022-01-30 18:55:31
717,Ndele,8.4109,20.6473,76.35,18,14,5.08,few clouds,CF,2022-01-30 18:55:31
718,Grand-Santi,4.25,-54.3833,82.85,67,100,4.34,overcast clouds,GF,2022-01-30 18:55:31
719,Burnie,-41.0667,145.9167,61.92,94,42,4.99,scattered clouds,AU,2022-01-30 18:55:31
720,Sambava,-14.2667,50.1667,78.91,86,43,13.69,light rain,MG,2022-01-30 18:55:32
721,Teya,60.3778,92.6267,-5.49,100,100,2.77,overcast clouds,RU,2022-01-30 18:55:32
722,Goderich,43.7501,-81.7165,23.92,68,99,9.22,overcast clouds,CA,2022-01-30 18:50:36
723,Pampierstad,-27.7832,24.6877,69.44,82,98,1.59,light rain,ZA,2022-01-30 18:55:32
724,Atar,20.5169,-13.0499,86.05,19,100,9.22,overcast clouds,MR,2022-01-30 18:55:33
725,Muros,42.7762,-9.0603,56.23,69,0,3.74,clear sky,ES,2022-01-30 18:55:33
726,Selizharovo,56.8519,33.4487,23.81,95,100,8.03,overcast clouds,RU,2022-01-30 18:55:33
727,Fontem,5.4685,9.8818,73.65,27,65,1.9,broken clouds,CM,2022-01-30 18:55:34
